NumOf_Words,NumOf_Let,Word_Avg_Size,NumOf_Stopwords,NumOf_Number_Char,NumOf_#,NumOf_@,NumOf_Other_Sym,NumOf_Caps_Words
12,61,5.083,5,0,3,2,5,0
11,44,4.0,2,0,0,0,8,0
11,65,5.909,3,0,4,1,7,0
11,88,8.0,2,0,3,0,5,0
13,71,5.462,2,0,4,0,7,0
12,68,5.667,0,4,9,0,17,0
14,61,4.357,6,0,1,3,6,0
15,79,5.267,4,0,3,0,4,0
18,51,2.833,2,6,3,1,35,0
12,87,7.25,1,0,9,0,12,0
16,69,4.312,4,0,2,1,7,0
16,87,5.438,5,0,1,0,7,0
11,57,5.182,5,0,1,0,5,0
10,53,5.3,1,0,2,0,2,0
11,65,5.909,1,0,6,0,10,0
30,91,3.033,6,8,0,2,16,0
9,44,4.889,2,0,1,1,2,0
7,41,5.857,3,0,2,0,3,0
19,42,2.211,5,0,1,0,36,0
11,63,5.727,1,0,8,0,8,0
9,40,4.444,0,2,0,0,0,0
10,41,4.1,4,0,5,0,8,0
13,65,5.0,8,0,1,0,2,0
10,43,4.3,3,0,3,0,5,0
11,55,5.0,2,0,0,2,9,0
5,30,6.0,0,0,3,1,4,0
14,66,4.714,2,0,6,6,13,0
12,66,5.5,3,0,7,0,8,0
17,71,4.176,7,0,0,3,4,0
8,43,5.375,2,0,3,0,7,0
7,52,7.429,1,0,5,0,11,0
13,51,3.923,3,0,0,1,9,0
13,66,5.077,0,1,9,0,16,0
8,29,3.625,2,0,2,0,7,0
9,42,4.667,3,0,0,0,2,0
18,64,3.556,3,1,0,1,21,0
21,83,3.952,14,0,1,0,3,0
15,80,5.333,5,0,3,0,3,0
18,79,4.389,3,4,1,0,5,0
23,86,3.739,14,0,0,0,7,0
10,58,5.8,3,3,2,0,4,0
17,82,4.824,6,0,2,3,9,0
23,88,3.826,10,1,0,2,5,0
10,66,6.6,2,0,4,1,5,0
13,84,6.462,3,1,5,0,6,0
5,37,7.4,0,0,1,1,3,0
4,18,4.5,0,0,0,0,4,0
8,32,4.0,4,3,1,2,4,0
16,60,3.75,8,0,0,2,2,0
6,47,7.833,2,0,4,0,8,0
10,27,2.7,2,0,0,0,16,0
9,45,5.0,1,0,5,0,8,0
22,92,4.182,14,0,0,0,6,0
18,115,6.389,7,1,2,0,2,0
8,54,6.75,1,0,3,0,7,0
10,65,6.5,3,0,5,0,7,0
15,78,5.2,2,2,0,2,6,0
21,83,3.952,10,0,1,0,10,0
9,53,5.889,1,6,6,0,7,0
13,74,5.692,2,0,2,1,7,0
14,60,4.286,5,1,3,0,9,0
7,37,5.286,3,0,0,0,1,0
4,19,4.75,0,0,0,0,3,0
12,70,5.833,3,0,6,0,11,0
26,99,3.808,7,0,0,1,5,0
10,37,3.7,2,4,3,0,4,0
18,71,3.944,10,1,1,1,4,0
14,64,4.571,7,0,0,0,0,0
8,67,8.375,0,0,6,0,11,0
18,82,4.556,3,0,7,0,21,0
12,58,4.833,2,0,3,1,5,0
14,65,4.643,5,0,2,0,8,0
7,49,7.0,0,0,3,3,6,0
6,25,4.167,2,0,1,2,4,0
5,21,4.2,0,0,0,0,1,0
9,40,4.444,2,0,2,1,8,0
19,84,4.421,9,0,1,0,4,0
16,56,3.5,6,0,3,1,12,0
19,97,5.105,6,0,2,1,16,0
28,108,3.857,7,2,1,1,33,0
23,100,4.348,10,0,0,1,3,0
20,87,4.35,3,2,2,2,13,0
15,55,3.667,6,1,2,2,6,0
5,17,3.4,0,0,2,0,2,0
6,32,5.333,2,0,1,0,2,0
9,33,3.667,3,0,0,1,5,0
14,85,6.071,1,2,7,0,12,0
18,80,4.444,3,0,6,1,16,0
11,63,5.727,4,0,1,0,4,0
6,39,6.5,1,0,1,0,1,0
8,51,6.375,2,0,2,1,3,0
4,28,7.0,0,0,2,0,3,0
8,45,5.625,3,0,2,0,3,0
12,55,4.583,2,0,3,0,5,0
28,87,3.107,5,0,0,0,21,0
12,49,4.083,6,0,0,1,3,0
12,58,4.833,2,0,6,4,11,0
8,34,4.25,5,0,2,0,4,0
15,50,3.333,6,0,3,0,15,0
9,43,4.778,2,0,3,0,3,0
18,65,3.611,4,2,7,0,31,0
20,83,4.15,12,0,1,0,4,0
7,33,4.714,2,0,1,1,3,0
12,67,5.583,0,0,8,0,13,0
19,81,4.263,3,0,2,0,20,0
17,66,3.882,4,0,2,0,6,0
18,67,3.722,9,0,0,1,4,0
4,26,6.5,0,0,0,1,1,0
9,61,6.778,1,4,7,1,11,0
22,88,4.0,12,0,0,2,6,0
23,99,4.304,6,0,4,0,12,0
15,83,5.533,3,3,5,2,16,0
3,9,3.0,2,0,0,0,2,0
21,83,3.952,4,0,1,1,31,0
18,75,4.167,7,0,1,0,3,0
7,36,5.143,2,0,0,0,3,0
22,110,5.0,8,0,2,0,4,0
7,34,4.857,3,0,2,0,3,0
14,47,3.357,2,1,0,7,12,0
24,73,3.042,6,4,0,0,25,0
15,58,3.867,2,5,5,0,10,0
11,40,3.636,5,0,1,0,6,0
16,68,4.25,4,0,3,3,14,0
16,84,5.25,2,0,2,1,15,0
8,40,5.0,3,0,3,0,8,0
8,40,5.0,3,0,1,1,8,0
21,87,4.143,8,0,3,0,4,0
8,27,3.375,4,0,0,1,3,0
11,61,5.545,2,0,6,0,7,0
9,38,4.222,2,0,0,1,2,0
11,65,5.909,1,0,4,2,10,0
17,87,5.118,5,4,1,0,4,0
18,72,4.0,8,0,0,1,4,0
13,63,4.846,2,0,5,0,10,0
7,25,3.571,2,0,0,0,0,0
20,84,4.2,4,1,0,1,2,0
12,64,5.333,3,0,5,0,11,0
19,85,4.474,11,0,1,0,3,0
13,79,6.077,5,0,3,1,9,0
14,65,4.643,8,0,1,1,3,0
12,37,3.083,5,0,1,0,11,0
16,79,4.938,0,0,8,1,32,0
14,63,4.5,5,0,2,0,6,0
6,34,5.667,2,0,3,0,5,0
15,80,5.333,4,1,1,0,6,0
11,57,5.182,3,0,2,1,3,0
6,21,3.5,2,0,1,0,9,0
10,60,6.0,4,0,5,0,8,0
11,62,5.636,1,0,6,0,9,0
30,99,3.3,8,2,0,0,10,0
13,65,5.0,6,4,2,0,5,0
14,71,5.071,5,0,3,1,10,0
24,111,4.625,10,0,0,0,3,0
13,56,4.308,5,0,0,3,4,0
12,47,3.917,7,0,3,0,5,0
10,41,4.1,2,0,2,1,12,0
10,59,5.9,4,0,2,1,5,0
14,87,6.214,4,0,7,0,12,0
14,66,4.714,0,0,9,0,21,0
10,63,6.3,0,0,8,0,14,0
17,87,5.118,8,0,1,1,5,0
18,104,5.778,4,2,2,0,4,0
15,56,3.733,5,2,1,0,12,0
18,70,3.889,6,0,2,0,18,0
7,41,5.857,1,1,3,0,4,0
26,98,3.769,12,7,2,0,6,0
14,57,4.071,0,0,12,0,21,0
14,74,5.286,4,0,0,1,3,0
20,84,4.2,8,1,1,0,3,0
20,80,4.0,12,0,4,0,5,0
13,54,4.154,5,0,2,5,13,0
12,65,5.417,0,0,8,0,11,0
12,81,6.75,0,0,7,0,17,0
14,78,5.571,4,0,1,2,7,0
8,39,4.875,3,0,2,1,4,0
3,11,3.667,1,0,0,1,3,0
10,47,4.7,3,0,2,0,6,0
5,19,3.8,2,0,0,1,2,0
15,67,4.467,1,0,10,0,21,0
27,104,3.852,14,1,1,0,4,0
11,67,6.091,1,0,7,0,8,0
19,101,5.316,3,0,0,4,8,0
14,68,4.857,2,0,6,1,16,0
13,72,5.538,3,0,4,3,7,0
16,80,5.0,4,0,7,0,9,0
28,99,3.536,17,0,2,0,9,0
13,61,4.692,2,0,5,0,13,0
24,84,3.5,11,0,1,1,8,0
5,36,7.2,0,0,3,1,4,0
15,71,4.733,1,1,5,0,12,0
17,60,3.529,5,1,5,0,17,0
16,75,4.688,6,0,1,0,21,0
11,63,5.727,0,0,7,0,14,0
19,85,4.474,8,1,1,0,3,0
18,74,4.111,1,6,2,0,15,0
21,64,3.048,0,0,5,0,38,0
6,23,3.833,1,0,0,1,1,0
20,76,3.8,6,4,1,0,10,0
11,58,5.273,2,0,1,3,9,0
4,19,4.75,0,0,2,0,6,0
19,100,5.263,6,4,2,0,9,0
15,60,4.0,4,1,0,0,5,0
11,38,3.455,4,0,0,0,7,0
12,53,4.417,2,0,5,0,8,0
21,105,5.0,8,0,0,0,0,0
6,32,5.333,1,0,0,0,0,0
17,95,5.588,5,0,0,1,3,0
27,97,3.593,18,0,4,0,8,0
8,31,3.875,3,0,0,0,2,0
24,86,3.583,17,0,0,0,7,0
28,105,3.75,16,0,1,0,2,0
18,82,4.556,8,0,1,0,7,0
26,104,4.0,1,2,4,0,50,0
17,83,4.882,2,0,4,0,25,0
19,70,3.684,7,0,0,1,6,0
15,66,4.4,6,0,2,0,10,0
19,93,4.895,7,4,1,2,4,0
14,64,4.571,4,2,1,0,8,0
16,61,3.812,5,0,3,0,4,0
12,69,5.75,2,0,4,1,9,0
8,35,4.375,0,0,3,0,4,0
22,92,4.182,9,0,0,1,5,0
7,34,4.857,4,0,0,0,1,0
15,68,4.533,3,0,8,0,15,0
16,74,4.625,5,0,0,2,4,0
20,81,4.05,10,0,2,0,7,0
17,93,5.471,4,0,2,0,16,0
14,80,5.714,4,0,2,0,6,0
18,82,4.556,7,0,1,0,3,0
13,65,5.0,1,2,1,1,9,0
16,63,3.938,6,0,2,4,12,0
9,69,7.667,2,0,6,1,12,0
24,95,3.958,7,0,3,1,15,0
12,49,4.083,4,0,1,1,7,0
12,78,6.5,0,0,8,0,16,0
18,71,3.944,6,3,0,0,3,0
16,88,5.5,6,0,1,0,3,0
12,67,5.583,1,0,9,0,17,0
25,87,3.48,12,0,0,2,3,0
12,69,5.75,3,0,8,0,11,0
14,69,4.929,5,0,2,1,4,0
9,48,5.333,0,0,5,0,13,0
15,79,5.267,3,0,9,0,11,0
16,96,6.0,3,0,4,0,7,0
18,80,4.444,4,0,5,0,12,0
9,61,6.778,1,0,6,2,11,0
19,84,4.421,9,0,1,0,4,0
16,87,5.438,5,2,6,0,8,0
26,96,3.692,11,0,1,2,10,0
6,43,7.167,0,2,4,0,8,0
13,78,6.0,0,0,11,1,12,0
15,63,4.2,9,0,0,1,1,0
11,82,7.455,5,0,2,1,4,0
3,19,6.333,0,0,0,0,1,0
19,81,4.263,9,0,0,2,6,0
21,86,4.095,9,0,0,0,6,0
20,66,3.3,9,0,1,0,9,0
7,28,4.0,2,0,3,0,5,0
13,64,4.923,2,3,2,2,11,0
8,44,5.5,2,0,1,2,5,0
11,43,3.909,1,0,8,0,8,0
13,64,4.923,3,0,4,0,14,0
14,68,4.857,4,0,6,1,7,0
12,78,6.5,0,2,5,1,8,0
21,111,5.286,10,0,0,0,2,0
13,55,4.231,4,0,2,0,5,0
11,40,3.636,5,0,1,0,6,0
12,45,3.75,4,2,3,0,6,0
11,44,4.0,2,0,4,0,10,0
19,83,4.368,5,0,1,2,5,0
8,70,8.75,0,0,6,0,9,0
10,33,3.3,3,0,3,1,5,0
13,50,3.846,2,0,0,7,12,0
18,86,4.778,5,0,1,0,6,0
6,29,4.833,3,0,0,0,2,0
18,86,4.778,6,0,1,0,3,0
16,65,4.062,7,0,0,1,4,0
27,69,2.556,4,0,1,1,50,0
12,44,3.667,9,0,0,0,1,0
9,32,3.556,2,0,0,0,16,0
18,78,4.333,8,0,1,1,4,0
9,37,4.111,0,0,2,0,17,0
11,88,8.0,2,0,7,1,8,0
3,17,5.667,0,0,0,1,1,0
19,87,4.579,4,0,3,2,21,0
8,41,5.125,0,2,6,0,10,0
19,80,4.211,8,0,0,0,4,0
9,61,6.778,0,12,6,1,10,0
24,94,3.917,11,0,4,1,6,0
26,87,3.346,9,2,1,1,5,0
10,61,6.1,1,0,7,0,8,0
15,62,4.133,5,6,3,2,10,0
13,59,4.538,4,0,2,0,3,0
10,64,6.4,1,0,7,0,14,0
7,27,3.857,2,0,0,0,0,0
24,105,4.375,13,0,0,0,4,0
12,77,6.417,6,0,3,0,5,0
3,15,5.0,0,0,0,0,4,0
3,14,4.667,0,0,0,1,1,0
7,33,4.714,1,0,0,0,0,0
23,89,3.87,6,0,0,1,25,0
25,97,3.88,11,2,1,1,4,0
10,58,5.8,0,0,7,0,11,0
25,85,3.4,10,0,4,0,7,0
8,69,8.625,1,0,4,0,8,0
22,87,3.955,11,0,2,1,7,0
10,52,5.2,4,0,1,4,6,0
11,57,5.182,2,0,2,1,7,0
19,42,2.211,5,0,1,0,36,0
3,11,3.667,0,2,0,1,1,0
17,85,5.0,0,1,7,2,22,0
3,11,3.667,1,0,0,0,0,0
9,28,3.111,2,0,0,0,3,0
6,20,3.333,2,0,0,0,2,0
7,27,3.857,2,0,0,1,1,0
20,71,3.55,7,7,1,0,26,0
19,84,4.421,8,0,0,1,10,0
8,35,4.375,2,0,3,0,4,0
16,88,5.5,6,0,1,0,3,0
3,11,3.667,2,0,0,0,1,0
11,48,4.364,4,0,0,0,1,0
8,31,3.875,5,0,2,0,5,0
5,19,3.8,2,0,0,1,2,0
8,49,6.125,1,0,1,1,4,0
12,79,6.583,5,4,2,0,2,0
11,66,6.0,1,0,9,0,13,0
11,50,4.545,3,0,2,0,2,0
12,53,4.417,3,4,1,0,3,0
8,40,5.0,1,0,0,0,4,0
20,97,4.85,6,0,0,1,6,0
12,56,4.667,1,4,6,1,8,0
17,64,3.765,5,0,0,1,7,0
13,63,4.846,4,0,5,1,12,0
14,58,4.143,8,2,0,0,4,0
10,33,3.3,2,0,0,0,1,0
11,34,3.091,4,0,0,0,0,0
6,18,3.0,3,0,0,0,1,0
10,70,7.0,0,0,2,0,3,0
10,49,4.9,0,0,6,0,8,0
20,84,4.2,8,1,1,0,3,0
12,61,5.083,4,0,4,0,15,0
14,77,5.5,3,0,1,4,7,0
9,37,4.111,3,0,3,1,8,0
23,98,4.261,8,1,3,1,9,0
18,78,4.333,1,0,3,3,27,0
14,65,4.643,2,0,3,2,11,0
10,33,3.3,2,0,0,0,1,0
19,93,4.895,6,0,1,2,5,0
7,34,4.857,3,0,2,0,3,0
9,25,2.778,4,0,1,0,13,0
8,34,4.25,4,0,3,0,4,0
13,75,5.769,2,0,2,1,11,0
12,58,4.833,2,0,5,0,17,0
6,40,6.667,0,0,2,1,6,0
22,93,4.227,10,1,1,1,4,0
13,81,6.231,4,0,5,0,12,0
14,58,4.143,3,0,6,0,23,0
4,14,3.5,2,0,0,1,2,0
6,35,5.833,1,0,3,1,4,0
12,74,6.167,0,0,8,1,16,0
20,73,3.65,10,3,0,2,3,0
13,63,4.846,5,0,4,0,9,0
21,96,4.571,11,1,2,1,6,0
8,48,6.0,2,0,3,0,4,0
18,59,3.278,8,1,0,1,12,0
11,50,4.545,3,0,1,0,12,0
12,40,3.333,2,0,3,0,16,0
19,84,4.421,7,2,1,0,7,0
14,67,4.786,6,0,1,1,4,0
26,92,3.538,12,0,1,1,6,0
11,49,4.455,4,0,4,1,14,0
17,64,3.765,6,0,6,0,14,0
14,61,4.357,5,2,0,1,5,0
17,88,5.176,7,0,5,0,7,0
10,38,3.8,3,0,7,0,7,0
6,20,3.333,1,2,0,1,3,0
19,77,4.053,8,0,1,3,7,0
19,77,4.053,11,0,0,1,2,0
6,33,5.5,2,0,3,0,5,0
16,63,3.938,8,0,0,2,3,0
10,66,6.6,2,2,5,0,6,0
24,105,4.375,4,7,2,1,14,0
21,93,4.429,10,1,1,1,5,0
16,67,4.188,4,0,2,1,4,0
23,94,4.087,12,0,1,1,5,0
9,33,3.667,5,0,0,1,2,0
11,44,4.0,1,1,4,2,9,0
25,107,4.28,12,0,1,0,4,0
14,60,4.286,6,0,0,0,4,0
5,40,8.0,0,0,0,0,0,0
12,74,6.167,4,0,2,0,2,0
8,28,3.5,4,0,1,0,2,0
17,76,4.471,5,0,0,2,6,0
21,83,3.952,14,0,1,0,3,0
7,31,4.429,2,6,1,1,2,0
10,61,6.1,1,0,4,1,9,0
14,58,4.143,5,2,2,2,5,0
3,14,4.667,0,3,0,0,0,0
12,58,4.833,4,0,1,0,10,0
5,24,4.8,2,0,1,1,8,0
14,52,3.714,7,0,0,0,2,0
9,44,4.889,4,0,0,0,0,0
12,50,4.167,2,0,1,0,2,0
10,67,6.7,0,0,7,1,9,0
16,71,4.438,6,0,0,1,9,0
11,40,3.636,5,0,1,0,6,0
13,43,3.308,6,0,0,0,4,0
7,35,5.0,1,0,2,0,2,0
13,63,4.846,2,0,7,0,18,0
13,60,4.615,4,0,2,0,4,0
13,78,6.0,6,0,2,0,6,0
5,22,4.4,1,0,0,1,5,0
23,95,4.13,10,0,0,1,8,0
18,86,4.778,2,0,1,0,3,0
25,84,3.36,10,0,0,0,4,0
8,34,4.25,5,0,2,0,4,0
14,59,4.214,0,1,5,0,11,0
10,49,4.9,3,1,0,1,2,0
14,66,4.714,2,0,1,0,12,0
20,96,4.8,9,4,1,0,8,0
10,41,4.1,6,0,3,0,7,0
8,28,3.5,0,0,3,0,14,0
21,87,4.143,10,0,0,0,2,0
25,91,3.64,12,0,5,0,8,0
7,28,4.0,2,0,3,0,3,0
13,67,5.154,4,0,2,0,6,0
20,82,4.1,8,0,10,0,11,0
4,13,3.25,3,0,0,0,1,0
10,52,5.2,5,0,2,0,3,0
18,58,3.222,10,0,0,1,5,0
23,81,3.522,9,0,0,4,9,0
13,73,5.615,7,0,4,0,9,0
10,41,4.1,1,2,2,0,8,0
21,96,4.571,5,2,5,1,29,0
23,82,3.565,10,2,1,0,20,0
19,42,2.211,5,0,1,0,36,0
11,46,4.182,5,0,1,0,3,0
17,60,3.529,2,2,4,0,27,0
28,101,3.607,9,0,3,0,26,0
8,30,3.75,3,0,0,0,0,0
11,62,5.636,3,0,3,1,7,0
19,42,2.211,5,0,1,0,36,0
12,74,6.167,4,1,5,0,5,0
12,59,4.917,6,0,1,1,3,0
17,64,3.765,9,2,3,0,8,0
14,52,3.714,6,0,0,2,3,0
8,66,8.25,2,0,4,0,7,0
14,72,5.143,6,0,3,1,6,0
9,37,4.111,3,0,2,0,7,0
5,26,5.2,1,0,2,0,2,0
4,29,7.25,0,0,2,0,6,0
10,46,4.6,3,0,2,0,2,0
19,85,4.474,8,0,1,0,3,0
22,102,4.636,10,0,1,0,3,0
25,86,3.44,6,1,1,0,8,0
20,84,4.2,2,0,7,1,32,0
22,81,3.682,10,0,0,0,10,0
10,54,5.4,0,0,6,0,14,0
8,29,3.625,2,0,0,1,2,0
11,53,4.818,4,0,0,0,4,0
25,93,3.72,8,0,0,2,11,0
8,47,5.875,4,0,2,0,3,0
17,64,3.765,0,4,5,0,17,0
3,21,7.0,0,0,0,0,3,0
10,44,4.4,6,0,0,0,5,0
6,33,5.5,2,0,3,0,5,0
13,81,6.231,3,0,5,1,6,0
12,42,3.5,0,0,5,0,27,0
18,88,4.889,7,0,1,0,4,0
16,73,4.562,4,0,5,1,8,0
13,32,2.462,8,1,0,1,3,0
11,57,5.182,2,0,4,0,4,0
9,41,4.556,3,0,0,1,4,0
15,84,5.6,6,0,1,0,3,0
23,100,4.348,10,0,0,1,8,0
16,87,5.438,2,1,5,1,11,0
19,85,4.474,8,0,1,0,3,0
19,80,4.211,4,0,9,0,11,0
25,92,3.68,14,0,0,0,2,0
20,81,4.05,6,0,0,4,5,0
15,83,5.533,5,0,0,0,2,0
22,99,4.5,8,1,0,1,4,0
26,91,3.5,12,0,1,1,8,0
11,39,3.545,5,0,0,0,2,0
26,88,3.385,13,4,3,0,6,0
6,23,3.833,1,0,2,0,10,0
17,76,4.471,5,0,0,3,5,0
15,58,3.867,2,0,3,3,19,0
12,58,4.833,2,1,3,3,8,0
12,25,2.083,4,0,0,0,21,0
9,38,4.222,4,0,1,0,1,0
22,101,4.591,8,0,2,1,10,0
15,77,5.133,3,0,2,1,5,0
11,75,6.818,3,0,3,1,8,0
9,66,7.333,0,0,5,1,6,0
21,96,4.571,6,3,0,1,2,0
4,45,11.25,0,0,3,0,3,0
20,93,4.65,4,0,0,2,11,0
11,42,3.818,4,1,1,0,2,0
13,68,5.231,4,0,5,0,8,0
9,43,4.778,4,0,1,1,6,0
21,107,5.095,6,0,0,0,4,0
18,89,4.944,8,0,0,0,5,0
27,102,3.778,15,0,0,0,7,0
22,93,4.227,6,0,1,0,10,0
4,10,2.5,1,0,0,0,1,0
3,16,5.333,0,0,0,0,0,0
15,77,5.133,6,0,4,0,9,0
18,73,4.056,6,0,3,3,9,0
16,64,4.0,5,0,1,0,10,0
7,15,2.143,0,0,0,0,20,0
6,29,4.833,0,0,1,1,5,0
16,66,4.125,0,0,12,0,18,0
6,36,6.0,1,0,0,0,0,0
19,97,5.105,6,0,3,1,12,0
5,21,4.2,1,0,2,0,4,0
19,42,2.211,5,0,1,0,36,0
11,69,6.273,0,0,8,0,11,0
11,68,6.182,3,0,5,0,7,0
2,11,5.5,0,0,0,1,5,0
13,65,5.0,3,1,5,0,9,0
23,79,3.435,10,0,1,2,7,0
19,65,3.421,9,0,2,0,4,0
21,100,4.762,6,0,0,1,5,0
22,86,3.909,5,1,1,2,15,0
12,40,3.333,7,0,0,1,3,0
14,73,5.214,6,0,3,0,6,0
24,97,4.042,6,1,3,1,9,0
18,81,4.5,6,0,4,0,7,0
9,26,2.889,0,0,0,1,2,0
11,91,8.273,0,8,3,0,22,0
9,41,4.556,3,1,1,2,7,0
12,45,3.75,7,0,2,0,3,0
28,105,3.75,16,0,0,0,1,0
11,54,4.909,3,0,4,0,5,0
18,72,4.0,10,0,0,2,8,0
6,25,4.167,2,0,0,2,3,0
15,46,3.067,7,0,0,1,3,0
15,64,4.267,1,0,8,0,28,0
11,53,4.818,1,0,0,0,6,0
20,83,4.15,9,0,1,0,4,0
16,68,4.25,5,0,1,0,5,0
22,90,4.091,13,0,1,3,8,0
9,35,3.889,3,0,2,0,2,0
20,84,4.2,13,0,1,0,3,0
26,97,3.731,14,0,7,0,9,0
13,53,4.077,4,2,0,1,1,0
11,69,6.273,0,3,9,1,14,0
10,47,4.7,2,4,1,0,3,0
12,66,5.5,0,0,5,0,19,0
26,107,4.115,14,1,0,0,2,0
6,35,5.833,2,0,5,0,6,0
9,33,3.667,5,0,1,0,2,0
17,77,4.529,8,0,3,1,9,0
14,88,6.286,0,6,8,1,16,0
9,57,6.333,3,0,7,0,9,0
4,18,4.5,0,0,0,0,2,0
21,97,4.619,7,2,1,2,11,0
7,22,3.143,3,0,0,0,9,0
11,49,4.455,1,0,4,1,12,0
13,78,6.0,4,0,1,0,2,0
26,95,3.654,10,0,0,0,6,0
16,59,3.688,10,0,0,0,2,0
13,54,4.154,5,0,0,0,0,0
18,89,4.944,5,0,1,2,8,0
4,17,4.25,0,0,0,0,2,0
19,69,3.632,8,0,3,0,6,0
4,25,6.25,1,0,1,0,1,0
10,78,7.8,1,0,7,2,9,0
19,42,2.211,5,0,1,0,36,0
8,44,5.5,1,0,1,0,5,0
21,90,4.286,11,0,1,0,9,0
23,103,4.478,15,0,0,0,2,0
9,34,3.778,4,0,2,0,4,0
16,66,4.125,1,0,8,0,37,0
16,59,3.688,5,4,3,1,6,0
10,62,6.2,4,0,5,0,8,0
15,63,4.2,5,0,4,0,13,0
16,73,4.562,5,0,0,0,3,0
6,45,7.5,0,0,2,0,3,0
13,73,5.615,4,0,4,0,9,0
23,98,4.261,14,0,0,1,4,0
20,57,2.85,8,2,0,1,17,0
13,79,6.077,1,0,10,0,12,0
21,86,4.095,8,0,1,1,5,0
4,14,3.5,1,1,0,1,3,0
5,26,5.2,0,0,0,1,10,0
8,46,5.75,2,0,2,1,9,0
19,60,3.158,10,1,0,3,3,0
16,63,3.938,4,0,7,0,11,0
16,81,5.062,6,0,2,1,13,0
12,58,4.833,4,0,4,0,9,0
12,54,4.5,3,0,1,2,10,0
11,37,3.364,3,0,0,1,7,0
16,88,5.5,6,0,1,0,3,0
14,98,7.0,5,0,3,0,6,0
9,34,3.778,5,5,1,0,1,0
12,58,4.833,3,0,0,1,2,0
22,92,4.182,2,20,5,1,30,0
4,23,5.75,0,0,1,2,4,0
12,47,3.917,2,0,6,0,13,0
22,81,3.682,7,0,1,0,6,0
22,84,3.818,9,0,0,0,7,0
15,95,6.333,4,0,3,1,7,0
21,106,5.048,9,0,1,0,9,0
6,13,2.167,2,0,0,0,15,0
31,78,2.516,3,0,2,1,74,0
12,60,5.0,2,0,5,0,15,0
12,65,5.417,1,0,8,0,10,0
10,55,5.5,3,0,5,0,8,0
16,68,4.25,2,0,5,0,22,0
7,27,3.857,4,0,0,1,1,0
13,62,4.769,4,0,1,0,4,0
19,84,4.421,9,0,1,0,4,0
7,27,3.857,1,0,3,0,4,0
11,58,5.273,0,0,4,1,9,0
17,65,3.824,5,2,1,4,11,0
10,56,5.6,2,0,4,0,6,0
8,22,2.75,4,0,0,2,9,0
10,52,5.2,0,0,5,0,13,0
5,35,7.0,1,0,1,0,2,0
15,57,3.8,6,0,2,2,8,0
8,58,7.25,1,0,5,1,10,0
4,27,6.75,1,0,1,1,3,0
4,17,4.25,0,0,0,1,4,0
16,69,4.312,8,0,1,1,3,0
15,67,4.467,4,0,2,2,6,0
9,32,3.556,3,0,0,2,2,0
22,81,3.682,11,2,0,4,5,0
12,82,6.833,2,0,7,1,8,0
17,67,3.941,6,0,0,3,5,0
4,46,11.5,0,0,2,0,3,0
6,26,4.333,2,0,2,0,6,0
15,66,4.4,1,0,6,0,21,0
14,62,4.429,4,0,1,2,10,0
18,82,4.556,11,0,3,0,3,0
10,48,4.8,2,1,0,1,9,0
21,83,3.952,13,0,1,0,3,0
18,62,3.444,9,2,0,1,6,0
10,61,6.1,1,3,4,0,5,0
8,47,5.875,3,1,1,0,2,0
20,72,3.6,6,0,0,0,17,0
18,71,3.944,6,0,1,1,4,0
25,101,4.04,12,0,2,0,7,0
14,98,7.0,2,0,7,1,13,0
13,49,3.769,5,1,1,0,4,0
10,65,6.5,3,0,5,0,7,0
11,36,3.273,4,0,1,0,6,0
14,80,5.714,1,1,9,0,13,0
17,68,4.0,1,2,0,7,12,0
12,42,3.5,5,0,1,2,8,0
8,47,5.875,3,0,3,0,4,0
13,58,4.462,4,0,3,2,8,0
7,34,4.857,3,0,2,0,3,0
17,87,5.118,4,1,2,3,6,0
21,95,4.524,11,0,1,1,3,0
9,48,5.333,0,2,2,0,4,0
15,72,4.8,1,2,13,0,18,0
14,84,6.0,0,0,12,0,13,0
20,84,4.2,8,3,3,0,11,0
17,70,4.118,7,0,0,2,10,0
23,67,2.913,8,2,1,0,40,0
14,73,5.214,0,0,3,3,11,0
16,75,4.688,3,0,4,4,14,0
19,81,4.263,4,10,3,0,8,0
18,66,3.667,4,1,3,0,22,0
6,24,4.0,1,0,0,2,3,0
18,86,4.778,2,0,1,0,3,0
12,50,4.167,5,0,2,0,2,0
11,50,4.545,4,0,0,1,2,0
17,87,5.118,6,0,1,0,3,0
20,75,3.75,14,0,0,0,0,0
10,25,2.5,1,2,2,1,16,0
14,45,3.214,4,0,0,0,11,0
12,45,3.75,6,6,1,0,1,0
8,57,7.125,2,0,3,0,11,0
13,91,7.0,2,0,6,1,24,0
22,100,4.545,5,0,5,0,8,0
7,36,5.143,1,0,1,0,2,0
14,66,4.714,7,0,1,0,4,0
15,77,5.133,2,0,6,3,12,0
3,25,8.333,0,0,2,0,6,0
5,23,4.6,0,0,0,0,0,0
11,68,6.182,1,0,2,1,7,0
16,81,5.062,0,1,10,1,19,0
12,59,4.917,2,0,4,0,12,0
6,23,3.833,0,0,0,0,0,0
12,69,5.75,2,0,4,0,5,0
24,106,4.417,12,0,0,0,3,0
15,69,4.6,4,0,9,1,11,0
23,101,4.391,11,2,1,1,7,0
22,88,4.0,8,0,0,0,20,0
15,84,5.6,2,0,2,0,6,0
17,68,4.0,7,0,2,1,5,0
33,57,1.727,1,0,0,1,110,0
