sentence,mdd,t_depth,summarizing,bigrams,words,letters,word_avg,numbers,symbols,if_question,punctuation,sym_hashtag,sym_shtrudel,sym_dollar,sym_ampersand,sym_percend,sym_star,sym_tilda,sym_math,sym_logic,sym_brackets,sym_num,sym_quotes,sym_slashes,NN,VB,JJ,PREPOSITION,DEF,CONJ,BN,NNP,NNT,TEMP,RB,CC,AT,QW,REL,PRP,IN,DTT,DT,MD,stopwords
"אבל ערן המשיך לדבר: 
""אני מבין, שאם את לא רוצה להיות חברה שלי, זה בגללי, 
אני לא מטומטם.",11.11,21,0,17,18,63,3.5,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,6,2,0,0,4,4,2,0,2,6,2,0,0,0,7
"אני לא חושב שזה בגלל מישהו אחר"",
ערן הִשְתַתֵּק (הפסיק לדבר).",7.0,14,0,10,15,41,2.733,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,2,4,0,2,2,0,0,2,0,0,0,2,4,2,0,0,0,3
"מיכל התפרצה ואמרה: ""זה לא....""
מיכל לא סיימה את המשפט.",6.55,13,0,9,10,37,3.7,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,2,4,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2
היא הִשְתַתְּקָה (הפסיקה לדבר).,2.5,4,0,3,9,19,2.111,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
גם ערן היה שקט עכשיו.,2.75,3,0,4,5,16,3.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2
ערן ומיכל נשענו על הגדר שליד הבית.,5.56,11,0,6,7,27,3.857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,2,0,2,0,0,0,0,0,0,2,0,4,0,0,0,1
השמש מלמעלה היתה חמה מאוד ולא נעימה.,5.0,9,0,6,7,29,4.143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
"מיכל אמרה: ""אני לא יודעת אייך להגיד את זה"".",5.12,8,0,8,9,31,3.444,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,2,0,0,0,2,0,2,2,0,4,0,0,0,0,2
"ערן הציע בצחוק: ""נסי בעברית או באנגלית.",5.0,10,0,6,7,30,4.286,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,1
גם בערבית זה יהיה בסדר.,4.43,8,0,4,5,18,3.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3
"אבל אם תנסי להסביר בצרפתית, 
אין סיכוי שאבין""
מיכל חייכה ואמרה בלב: 
""הוא ממש ממש נחמד, אבל הוא לא יבין אותי, 
הוא לא יבין למה אני לא רוצה שנהיה חברים"".",17.97,34,0,29,30,112,3.733,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,6,14,4,4,4,2,2,2,0,0,10,6,2,2,4,6,0,0,0,0,11
מיכל נזכרה במקרה שקרה לה בקיץ שעבר.,6.0,11,0,6,7,28,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,2,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,1
"בגלל המקרה הזה, היא לא רצתה להיות חברה של ערן.",7.0,12,0,9,10,35,3.5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,6,0,0,2,0,0,2,0,0,0,0,4,2,0,0,0,5
"בקיץ שעבר, בתחילת החופש הגדול, היא הכירה את ירון.",8.14,14,0,8,9,38,4.222,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,8,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,2
"היא אהבה את ירון, והייתה עצובה שהם לא נשארו חברים.",5.7,11,0,9,10,39,3.9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,2,0,2,0,0,2,0,2,0,2,4,0,0,0,0,3
על כל הדברים הללו חשבה מיכל כשישבה ליד ערן.,6.36,12,0,8,9,34,3.778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,4,0,0,2,0,6,0,0,0,0,0,2,2,2,0,0,2
"היא אמרה: ""ערן, בקיץ שעבר קרה לי משהו שקשה לי לדבר עליו"".",9.0,18,0,11,12,41,3.417,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,0,4,2,0,0,2,0,0,2,0,0,0,4,2,6,0,0,0,3
"ערן נשבע:
""אני מבטיח שכל מה שתספרי לי יהיה סוד, לא אגלה לאף אחד"".",8.53,17,0,13,14,47,3.357,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,2,0,0,2,4,0,0,2,2,0,2,4,0,2,2,0,0,4
"מיכל התחילה לספר: ""בדיוק לפני שנה היה לי סיפור אהבה.",5.09,10,0,9,10,40,4.0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3
הכרתי את ירון ומאוד אהבתי אותו.,4.29,7,0,5,6,25,4.167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,2,0,4,0,0,0,0,0,0,0,1
חשבתי שגם ירון אוהב אותי.,3.83,6,0,4,5,20,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0
"אבל ירון לא רצה להמשיך בקשר אחרי הקיץ, 
ואני מאוד נפגעתי מזה"".",9.13,15,0,11,12,47,3.917,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,4,4,2,0,2,0,0,4,2,0,0,0,4,2,0,0,0,3
"ערן הקשיב ומיכל המשיכה: ""אני לא רוצָה להיפגע שוב.",5.25,8,0,8,10,37,3.7,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,2,2,2,0,0,4,0,0,0,0,2,0,0,0,0,1
"אני מפחדת שגם אתה לא תרצה להמשיך להיות חבר שלי 
אחרי שיגמר הקיץ"".",8.56,18,0,12,13,50,3.846,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,2,2,0,2,0,2,0,4,0,0,0,4,4,2,0,0,0,6
"ערן ענה :""אבל אני לא ירון.",4.4,6,0,5,6,18,3.0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,2
אני מתנהג אחרת.,2.0,2,0,2,3,12,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1
"אנחנו שני אנשים שונים"".",3.0,3,0,3,4,18,4.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"מיכל חזרה ואמרה: ""אני מפחדת שתעזוב אותי בסוף החופש הגדול"".",7.86,16,0,9,10,45,4.5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,2,2,4,2,2,0,2,0,0,0,2,0,2,2,0,0,0,0,1
"ערן הבטיח: ""אבל אני לא עוזב לשום מקום.",5.5,9,0,7,8,28,3.5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,2,2,0,0,2,2,0,0,0,2,0,2,0,0,2
"""רק השבוע עברנו לגור בשכונה הזו.",5.0,9,0,5,6,25,4.167,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,2,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
אני מתכונן לגור בה לפחות עד הצבא.,4.62,9,0,6,7,26,3.714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,2,4,0,0,0,2
"אני מאמין שנמשיך להיות חברים גם אחרי הקיץ, 
עוד הרבה שנים, ונהיה מאושרים ואולי אפילו נתחתן"".",9.89,21,0,15,16,72,4.5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,2,2,2,4,2,0,2,0,6,2,0,0,2,2,2,2,0,0,4
"מיכל אמרה בעצב: ""הלוואי, אבל אני פוחדת שגם הקשר אתך ייגמר
ואני אפגע שוב, כמו שנפגעתי מירון"".",10.95,20,0,16,17,70,4.118,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,4,4,0,2,6,2,0,4,2,0,0,4,2,4,0,0,0,3
"פתאום, מיכל וערן הסתכלו למעלה אל השמיים הכחולים.",6.0,12,0,7,8,39,4.875,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,4,2,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2
"מיכל שאלה: ""יורד גשם?""",2.33,3,0,3,4,15,3.75,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ערן אמר: ""זה גשם, גשם באמצע הקיץ""
מיכל התפלאה: 
""מוזר, אולי זה המַלְקוֹש (הגשם האחרון של החורף)?""",10.47,19,0,16,20,66,3.3,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,4,2,10,0,0,2,4,0,2,0,0,0,0,4,0,0,0,0,4
"ערן הניח את היד שלו ביד של מיכל, ואמר: 
""אם יורד גשם, סימן שהקיץ עוד לא התחיל.",10.21,22,0,16,17,56,3.294,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,2,2,2,0,2,4,0,4,2,2,0,2,0,0,0,0,0,4
"ואם הקיץ עוד לא ממש התחיל, זה סימן שהסיפור שלך ושל ירון שונה
מהסיפור שלך ושלי.",11.52,22,0,15,16,61,3.812,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6,0,4,0,0,6,2,0,0,4,2,4,0,0,0,4
את וירון הכרתם בקיץ.,4.0,7,0,3,4,16,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1
"עכשיו עוד לא קיץ"".",4.0,4,0,3,4,13,3.25,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
מיכל התרגשה מאוד ודמעות של שמחה הופיעו בעינֵיהָ (בעיניים שלה).,7.15,13,0,9,11,48,4.364,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1
"מיכל חשבה: ""אולי באמת ערן ואני נוכל להיות חברים"".",5.7,10,0,8,9,37,4.111,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,4,0,2,0,2,2,0,2,0,0,0,0,2,0,0,0,2,1
פגישה עיוורת היא פגישה בין שני אנשים שרוצים להיות בני זוג.,6.67,12,0,10,11,47,4.273,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,2,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,3
נטע הגיעה לפגישה עיוורת בפיצריה.,3.86,8,0,4,5,27,5.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
היא הייתה אמורה להיפגש עם בחור בשם נועם.,6.8,12,0,7,8,32,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,4,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,2
"כשנטע הגיעה לפיצרייה, היא ראתה את נועם יושב ליד שולחן.",5.5,9,0,9,10,43,4.3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,0,0,0,0,4,6,0,0,2,0,0,2,2,0,0,0,2
"היא התיישבה לידו והזמינה לשניהם פיצה משפחתית, עגולה.",5.5,10,0,7,8,43,5.375,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1
הפנים של נועם נעשו אדומות כשנטע באה לשבת לידו.,5.7,10,0,8,9,37,4.111,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,2,0,0,2,0,6,0,0,0,0,0,0,2,0,0,0,1
הצבע של הלחיים שלו היה אדום כמו הקֶטְשוֹפּ ששמו על הפיצה.,8.33,17,0,10,14,42,3.0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,8,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,5
"נטע ראתה את הפנים האדומות של נועם ושאלה: 
""אתה מפחד ממני או סתם מתרגש מהפגישה?""",9.78,18,0,14,15,60,4.0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,2,2,6,2,4,2,0,0,2,2,2,0,0,2,2,0,0,0,3
"נועם התנדנד מצד לצד ואמר בקול רועד: 
""אני לא מפחד ולא סתם מתרגש, אני פשוט לא מבין מה את רוצה ממני"".",13.12,24,0,20,21,73,3.476,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,4,2,4,8,2,0,0,10,0,2,2,0,4,4,0,0,0,6
"נטע ענתה: ""מי אמר לךָ שאני רוצה ממךָ משהו?""",5.6,10,0,8,9,29,3.222,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,2,2,0,0,0,0,0,2,2,2,4,0,0,0,0
"נועם ענה: ""אז מה פתאום את באה, ויושבת לידי, ומזמינה לנו פיצה כאילו שאת 
חברה שלי?"".",9.68,19,0,15,16,60,3.75,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,2,0,0,4,2,2,0,0,4,2,4,2,2,0,4,0,0,0,3
"נטע שרה: ""כל ישראל חברים"".",2.5,4,0,4,5,18,3.6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"היא שאלה את נועם: ""אתה לא מכיר את השיר הזה?""",5.7,12,0,9,10,31,3.1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0,2,0,2,0,2,0,4,0,0,6,0,0,0,0,4
נועם אמר שהוא מכיר את השיר.,4.43,8,0,5,6,21,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,1
"הוא לקח עוד ביס מהפיצה, וכמעט נחנק.",4.75,10,0,6,7,27,3.857,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1
"אחרי הפגישה בפיצרייה, נטע חזרה הביתה.",4.43,7,0,5,6,30,5.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
היא עמדה מאחורי הדלת של הבית ושמעה את הטלפון בבית מצלצל.,9.33,17,0,10,11,45,4.091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,2,8,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,4
היא לא הצליחה לסובב את המפתח וקיללה.,5.12,8,0,6,7,29,4.143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,3
"היא שנאה את הרגעים המעצבנים האלה, כשהיא כל כך קרובה לטלפון, 
אבל היא לא יכולה להגיע אליו בגלל משהו גדול כמו הדלת.",13.46,25,0,21,22,88,4.0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,6,0,2,0,0,6,4,2,2,0,2,8,6,2,0,2,10
"במקרים כאלה, אחרי שהטלפון מפסיק לצלצל היא מנסה לנחש מי ניסה לצלצל
אליה.",9.0,16,0,12,13,57,4.385,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,4,0,4,2,0,0,0,0,0,2,2,4,2,0,0,0,3
"היא חשבה שאולי זה היה זה נועם, הנער שממנו היא נפרדה לפני רבע 
שעה אחרי פגישה לא ממש נעימה.",11.11,21,0,18,19,69,3.632,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,2,0,0,0,2,0,6,0,0,0,4,6,4,0,0,0,8
ואז נטע חשבה שזה לא יכול להיות נועם.,5.67,9,0,7,8,28,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0,2,3
נועם לא יצלצל אליה היום וגם לא מחר.,5.38,10,0,7,8,27,3.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,10,0,0,0,0,0,2,0,0,0,2
"נטע הבינה שלנועם לא היה נעים בפגישה והוא יצטרך יותר משבוע כדי
לְהִתְאוֹשֵש (לחזור לחיים הרגילים שלו).",11.96,24,0,16,22,77,3.5,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,8,8,2,0,2,2,0,6,0,0,0,0,2,0,0,0,0,3
"למזלה, הטלפון חזר לצלצל.",3.2,5,0,3,4,19,4.75,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"יופי, נטע שמחה.",1.67,3,0,2,3,11,3.667,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
כנראה שמי שמצלצל חייב לדבר איתה.,4.75,8,0,5,6,26,4.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,4,0,2,0,0,2,0
"היא אוהבת אנשים כאלה, שיודעים בדיוק מה הם רוצים.",6.2,12,0,8,9,38,4.222,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,6,0,0,0,2,0,0,2,2,6,0,0,0,0,3
"למזלה, היא הצליחה לסובב את המפתח בקלות והדלת נפתחה.",7.54,15,0,8,9,41,4.556,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,6,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2
נטע ענתה לטלפון.,3.0,5,0,2,3,13,4.333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"היא אמרה ""הלו?""",3.0,4,0,2,3,10,3.333,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
"החברה הטובה שלה, תמר, הייתה זו שהתקשרה.",5.11,9,0,6,7,30,4.286,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"תמר שאלה:
""איפה היית עד עכשיו?""",3.0,5,0,5,6,22,3.667,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,1
"נטע שאלה בכעס ""את עוד מְעִיזָה לשאול?""",4.0,8,0,6,10,26,2.6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0
"תמר אמרה: ""מהבוקר אני מתקשרת בטלפון ומנסה להשיג אותךְ.",6.83,12,0,8,9,42,4.667,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,4,2,2,4,0,2,0,0,0,2,0,0,2,0,0,0,0,1
"למה יצאת מהבית כל כך מוקדם, אם הפגישה שלךְ עם נועם הייתה בחמש?""",8.19,16,0,12,13,47,3.615,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,4,4,0,0,2,0,0,2,2,0,2,0,0,4,2,0,0,5
"נטע לקחה נשימה עמוקה, ואז התחילה לשאול המון שאלות בבת אחת: 
""למה?",6.85,13,0,11,12,49,4.083,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,2,4,0,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0
את עוד שואלת אותי למה?,3.67,6,0,4,5,17,3.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,2
"למה קבעת לי פגישה עיוורת עם הנועם 
שלך, שהוא הבחור הכי לא נעים בעולם?",9.06,18,0,13,14,53,3.786,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,2,6,0,0,0,0,0,4,0,0,2,2,2,6,0,0,0,4
"למה קבעת לפי פגישה עם 
בחור, שבכלל לא רוצה להכיר ולפגוש בנות?",6.92,12,0,11,12,47,3.917,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2,2,0,0,0,4,0,0,2,2,0,4,0,0,0,3
"הרגשתי כאילו אני מתנפלת עליו 
ומפחידה אותו.",4.75,8,0,6,7,35,5.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,2,2,0,0,2,2,0,0,0,2
תמר צחקה.,2.0,2,0,1,2,7,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
כולם יודעים שהיא אחת שצוחקת בכל מצב.,5.25,10,0,6,7,29,4.143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,4,4,0,2,0,0,1
"כשטוב לה, כשרע לה, כשמרגיזים אותה, כשמשעמם לה.",7.5,14,0,7,8,35,4.375,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,24,0,0,2,0,0,0,6,0,0,0,0
"היא משתמשת בצחוק שלה בכֵּיף, לפעמים בלי סיבה.",5.45,12,0,7,9,34,3.778,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,3
"נטע כעסה ושאלה את תמר ""מה את צוחקת?",4.25,8,0,7,8,26,3.25,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,2,2,0,2,0,0,0,4,2,0,0,0,0,0,0,2
"את שולחת אותי לפגישה כמו 
למלחמה ובסוף את צוחקת שהפגישה לא מצליחה?""",10.47,20,0,11,12,53,4.417,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,6,4,2,6,0,0,0,2,0,4,0,2,2,2,0,0,0,5
תמר לא הצליחה כמעט לְדַבֵּר.,4.0,7,0,4,8,19,2.375,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1
"היא שאלה את נטע:
""ככה הרגשת?",2.25,3,0,5,6,20,3.333,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2
"כמו חיילת שהַמְפַקֶּדּת שלה שולחת אותה למלחמה?""",5.5,9,0,6,12,33,2.75,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,2,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,3
"נטע נבהלה: ""טוב, ברור שזו רק דרך להסביר את ההרגשה שלי.",6.75,12,0,10,11,40,3.636,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,2,0,2,0,0,2,0,0,2,0,2,0,2,2,0,0,0,0,3
"""אני לא חושבת שאת הַמְפַקֶּדּת שלי או משהו כזה, אבל...""
תמר אמרה: ""אבל מה?""",8.75,17,0,13,19,46,2.421,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,2,4,0,2,2,0,0,2,4,2,2,2,4,0,0,0,0,3
"נטע המשיכה: 
""את יודעת שאני חושבת דברים טובים על הדעות שלך לגבי בנים, 
ועל קשרים בין בנים לבנות, ובכלל.",13.79,26,0,18,19,78,4.105,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,2,2,6,4,4,0,2,0,2,0,0,0,4,4,8,0,0,0,3
"את יודעת שאין לי שום ניסיון בזה, ואני יודעת שלך יש הרבה ניסיון.",9.35,19,0,12,13,49,3.769,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,4,0,0,0,0,0,0,0,2,6,4,4,0,0,4
לכן אני מסכימה כמעט לכל מה שאת אומרת לי.,5.9,10,0,8,9,31,3.444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,2,2,2,2,2,2,2,0,0,3
"הסברת לי, שפגישה עיוורת זה משהו מקובל, שאנשים עושים את זה כשהם 
רוצים עוד חברים, שזה לא יוריד מהכבוד שלי...""
תמר הפסיקה את נטע: ""אני לא מְשַנָה את מה שאמרתי.",18.63,40,0,29,33,114,3.455,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,12,8,4,4,4,0,6,0,2,6,4,0,6,2,10,10,2,2,0,0,8
"אני עדיין חושבת, 
שפגישה עיוורת היא דרך טובה להכיר אנשים.",5.89,11,0,9,10,45,4.5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,3
"כמעט כל אחד בוחר ללכת לפגישה עיוורת כשאין לו בן זוג, או כשאהבה גדולה 
נגמרת ורוצים להתחיל מחדש...""
נטע עשתה ""כן"" עם הראש: ""בסדר, בסדר"".",15.65,32,0,24,25,98,3.92,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,12,6,4,8,6,2,6,2,2,12,4,2,0,0,0,0,4,2,0,0,4
"היא התיישבה על השטיח והמשיכה: 
""את כל הדברים האלה כבר שמעתי.",7.69,15,0,10,11,46,4.182,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,6,2,0,0,0,0,2,0,2,0,0,4,2,2,0,0,3
בסוף הרי הסכמתי לפגישה.,4.71,8,0,3,4,19,4.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
